http://ufcstats.com/fighter-details/24656ef4d605c96f,"5'' 8'"",135 lbs.,"68'"",Orthodox,"Nov 19, 1987",2.81,39%,3.93,65%,0.36,16%,72%,0.0,Record: 7-2-0,"",Aiemann Zahabi,2020-02-12 11:38:52.379861,24656ef4d605c96f
http://ufcstats.com/fighter-details/7dda2cf308f24a02,"5'' 3'"",115 lbs.,"64'"",Orthodox,"May 30, 1988",1.13,42%,1.60,58%,4.23,46%,60%,2.1,Record: 15-1-0,Carcara,Virna Jandiroba,2020-02-12 11:38:52.379861,7dda2cf308f24a02
http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,"5'' 6'"",125 lbs.,"65'"",Orthodox,"Mar 21, 1992",4.48,47%,2.99,62%,3.27,50%,87%,1.5,Record: 23-5-0,"",Alex Perez,2020-02-12 11:38:52.379861,ab2b4ff41d6ebe0f
http://ufcstats.com/fighter-details/0ff11cc094e887bc,"6'' 1'"",240 lbs.,"77'"",Orthodox,"Jul 28, 1982",6.37,57%,2.33,57%,5.13,45%,85%,0.4,Record: 14-3-0,"",Cain Velasquez,2020-02-12 11:38:52.379861,0ff11cc094e887bc
http://ufcstats.com/fighter-details/b59037262c8fe060,"6'' 3'"",185 lbs.,"76'"",Orthodox,"Aug 22, 1981",7.69,48%,5.53,59%,0.35,100%,58%,0.0,Record: 10-3-0,"",Ryan Janes,2020-02-12 11:38:52.379861,b59037262c8fe060
http://ufcstats.com/fighter-details/e93b04e308913c2e,"5'' 10'"",145 lbs.,"70'"",Orthodox,"Apr 10, 1991",5.32,51%,6.38,53%,0.41,20%,50%,0.0,Record: 14-4-0,The Korean Superboy,Dooho Choi,2020-02-12 11:38:52.379861,e93b04e308913c2e
http://ufcstats.com/fighter-details/70fa1c64a2c439ef,"5'' 10'"",185 lbs.,"74'"",Orthodox,"Apr 06, 1988",0.52,28%,3.14,37%,0.00,0%,0%,0.0,Record: 8-2-0,"",Alen Amedovski,2020-02-12 11:38:52.379861,70fa1c64a2c439ef
http://ufcstats.com/fighter-details/19b7738321cfae42,"5'' 4'"",115 lbs.,"63'"",Orthodox,"Jan 29, 1994",4.56,59%,5.60,60%,3.53,62%,25%,0.0,Record: 6-3-0,"",Mallory Martin,2020-02-12 11:38:52.379861,19b7738321cfae42
http://ufcstats.com/fighter-details/1e35aa8955794580,"5'' 6'"",125 lbs.,"66'"",Orthodox,"May 25, 1983",2.72,25%,3.57,68%,0.00,0%,0%,0.0,Record: 9-4-0,Useless,Ulysses Gomez,2020-02-12 11:38:52.379861,1e35aa8955794580
http://ufcstats.com/fighter-details/c9f6385af6df66d7,"5'' 11'"",185 lbs.,"74'"",Southpaw,"Jun 30, 1978",2.80,55%,3.15,48%,3.47,57%,50%,1.3,Record: 9-3-0,Makambo,Papy Abedi,2020-02-12 11:38:52.379861,c9f6385af6df66d7
http://ufcstats.com/fighter-details/6ebe96a116e79e52,"6'' 3'"",205 lbs.,"75'"",Orthodox,"Feb 22, 1993",3.59,48%,4.39,51%,2.54,66%,57%,1.9,Record: 13-5-0 (1 NC),"",John Allan,2020-02-12 11:38:52.379861,6ebe96a116e79e52
http://ufcstats.com/fighter-details/e7bba7ce4d6c7b07,"5'' 7'"",135 lbs.,"68'"",Southpaw,"Mar 20, 1991",3.48,41%,2.95,52%,1.75,50%,54%,0.8,Record: 13-1-1,"",Casey Kenney,2020-02-12 11:38:52.379861,e7bba7ce4d6c7b07
http://ufcstats.com/fighter-details/9e50097a89442158,"6'' 2'"",170 lbs.,"74'"",Switch,"Jan 22, 1992",2.22,43%,3.22,43%,1.50,38%,44%,2.7,Record: 6-2-0,"",Mickey Gall,2020-02-12 11:38:52.379861,9e50097a89442158
http://ufcstats.com/fighter-details/aa171d55d4b5208f,"5'' 10'"",145 lbs.,"70'"",Orthodox,"Dec 08, 1988",10.77,81%,3.11,42%,0.80,25%,60%,4.0,Record: 13-2-0,"",Billy Quarantillo,2020-02-12 11:38:52.379861,aa171d55d4b5208f
http://ufcstats.com/fighter-details/d343df8ba11f4c4e,"5'' 5'"",115 lbs.,"64'"",Orthodox,"Dec 03, 1985",4.81,47%,3.55,54%,0.29,40%,77%,0.6,Record: 10-6-0,The Strina,Nina Ansaroff,2020-02-12 11:38:52.379861,d343df8ba11f4c4e
http://ufcstats.com/fighter-details/8b69839f3555a67b,"6'' 0'"",170 lbs.,"72'"",Orthodox,"Apr 17, 1982",3.22,42%,3.28,62%,1.86,41%,78%,2.0,Record: 20-7-0,The Hitman,Martin Kampmann,2020-02-12 11:38:52.379861,8b69839f3555a67b
http://ufcstats.com/fighter-details/d43a048a880efdff,"5'' 11'"",185 lbs.,"74'"",Southpaw,"Jul 21, 1980",2.87,42%,2.87,52%,1.14,41%,53%,0.8,Record: 22-11-0,The Crippler,Chris Leben,2020-02-12 11:38:52.379861,d43a048a880efdff
